Año;Time End;Sexo;País;En caso de ser Español, ¿cuál  es su provincia de procedencia?;Con quién viaja (sólo una opción);Duración de la estancia en Madrid;Con quién viaja (sólo una opción) - Observaciones;Número de informadores turísticos que están atendiendo;¿Ha buscado información sobre la ciudad de Madrid antes de venir? ¿A través de qué medio? - Observaciones;Oferta de idiomas;Satisfacción con la infromación facilitada sobre Visitas Guiadas;Observaciones;¿Cómo ha localizado los SAIT?;¿Cuál es el motivo de su visita a la Ciudad de Madrid? - Observaciones;Trato y amabilidad;Conocimiento del idioma utilizado por parte del personal;Satisfacción con la información facilitada;Utilidad de la información facilitada;Tiempo de espera para ser atendido;Orden y limpieza;Localización de las instalaciones;¿Cuál es su nivel global de satisfacción con el Servicio de Atención e Información Turística?;Horario de atención al público;¿Volvería a utilizar este servicio?;Mobiliario (sólo Centros de Turismo);Iluminación (sólo Centros de Turismo);Contenido de los folletos;¿ En qué medio de transporte ha llegado a Madrid? - Observaciones;Plano de la ciudad;¿Ha buscado información sobre la ciudad de Madrid antes de venir? ¿A través de qué medio?;Ruido ambiental;Disponibilidad de folletos en el idioma del usuario;Edad;¿Cómo ha localizado los SAIT? - Observaciones;¿Cuál es el motivo de su visita a la Ciudad de Madrid?;Claridad del lenguaje utilizado;Adecuación de los folletos a la información solicitada;Distribución del espacio (sólo Centros de Turismo;Satisfacción con el Horario de atención al público;¿Qué instalaciones del Servicio de Atención e Información Turística ha visitado? (Seleccione todas las opciones que correspondan);¿ En qué medio de transporte ha llegado a Madrid?;Aspecto del personal de atención (vestimenta, aseo, identificación);Señalización informativa
2023;45095;Hombre;España;Santa Cruz de Tenerife;Otras formas (Indicar);2 noches;Club deportivo;1;;3;NS/NC;;Los ha encontrado en su recorrido;Competición deportiva;10;10;10;9;1;8;7;9;10;Sí;NS/NC;NS/NC;NS/NC;;10;No ha buscado información;8;NS/NC;25-44;;Ver un espectáculo en particular (Indicar cuál);10;NS/NC;NS/NC;10;PIT de Estadio Santiago Bernabéu;Avión;9;8
2023;45095;Mujer;Francia;;En pareja;3 noches;;1;;3;NS/NC;;Los ha encontrado en su recorrido;;9;10;10;10;1;8;10;8;10;Sí;8;9;NS/NC;;10;Guías turísticas publicadas sobre la ciudad;6;NS/NC;+65;;Ocio, recreo y vacaciones;10;NS/NC;8;8;PIT de Estadio Santiago Bernabéu;Avión;10;9
2023;45095;Hombre;España;Madrid;Sólo;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Residente;10;10;10;10;PIT de Callao;Residente;10;10
2023;45095;Mujer;El Líbano;;Sólo;2 noches;;1;Youtube;3;NS/NC;;Los ha encontrado en su recorrido;;10;9;10;10;1;9;10;9;10;Sí;NS/NC;NS/NC;9;;10;Internet/web (Indicar páginas);NS/NC;10;25-44;;Ocio, recreo y vacaciones;9;9;NS/NC;10;PIT de Estadio Santiago Bernabéu;Avión;9;8
2023;45095;Hombre;Colombia;;En familia;3 noches;;1;Redes sociales;3;NS/NC;;Los ha encontrado en su recorrido;;9;10;9;9;1;9;10;8;10;Sí;NS/NC;NS/NC;NS/NC;;10;Internet/web (Indicar páginas);NS/NC;NS/NC;45-64;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT Palacio Real;Tren;8;9
2023;45182;Mujer;España;Madrid;Residente;Residente;;8;;NS/NC;NS/NC;;Tenía información previa de su ubicación;;10;NS/NC;10;10;8;9;10;8;10;Sí;NS/NC;9;10;;7;No ha buscado información;8;8;+65;Habitual;Residente;10;8;8;10;PIT Cuesta de Moyano;Residente;10;9
2023;45182;Mujer;España;Pontevedra;Con amigos;1 noche;;9;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;9;9;10;Sí;NS/NC;NS/NC;NS/NC;;10;No ha buscado información;9;NS/NC;45-64;;Tránsito;10;NS/NC;NS/NC;10;PIT Cuesta de Moyano;Tren;10;9
2023;45182;Mujer;Perú;;En pareja;De 4 a 7 noches;;9;;9;9;;Los ha encontrado en su recorrido;;10;10;9;9;9;9;9;8;8;Sí;9;8;9;;9;Guías turísticas publicadas sobre la ciudad;8;7;25-44;;Ocio, recreo y vacaciones;10;9;9;8;Centro de Turismo de la Plaza Mayor;Avión;10;9
2023;45182;Hombre;Francia;;Sólo;3 noches;;9;google;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;9;10;10;10;10;8;9;10;Sí;10;10;9;;9;Internet/web (Indicar páginas);9;8;45-64;;Ocio, recreo y vacaciones;9;9;9;10;PIT de Estadio Santiago Bernabéu;Avión;10;9
2023;45182;Hombre;Australia;;En familia;2 noches;;10;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;NS/NC;9;9;9;Sí;NS/NC;NS/NC;9;;9;Guías turísticas publicadas sobre la ciudad;9;NS/NC;45-64;;Tránsito;10;9;NS/NC;10;PIT de Estadio Santiago Bernabéu;Avión;10;10
2023;45182;Mujer;Suráfrica;;En pareja;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;9;;9;Guías turísticas publicadas sobre la ciudad;10;10;+65;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Avión;10;9
2023;45182;Hombre;España;Santa Cruz de Tenerife;En pareja;De 1 a 2 semanas;;2;ESMADRID.COM;10;NS/NC;Muy satisfechos, era una pareja de Tenerife que visita Madrid un par de veces al año todos los años. Les gusta visitar los museos y teatros de la ciudad.;Los ha encontrado en su recorrido;;10;10;10;10;NS/NC;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;Internet/web (Indicar páginas);8;10;+65;;Cultura;10;10;NS/NC;10;PIT de Callao;Avión;10;10
2023;45182;Mujer;Australia;;En pareja;De 4 a 7 noches;;NS/NC;Blogs;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;8;10;8;10;Sí;8;8;NS/NC;;6;Internet/web (Indicar páginas);8;10;45-64;;Ocio, recreo y vacaciones;10;6;9;9;PIT Cuesta de Moyano;Avión;10;8
2023;45182;Mujer;Argentina;;En familia;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;9;;10;Guías turísticas publicadas sobre la ciudad;10;10;45-64;;Ocio, recreo y vacaciones;10;9;10;10;PIT de CentroCentro;Avión;10;9
2023;45182;Hombre;Argentina;;En familia;3 noches;;9;;9;9;;Los había visto anteriormente;;9;9;10;9;9;9;9;9;8;Sí;9;8;9;;9;Guías turísticas publicadas sobre la ciudad;8;8;25-44;;Ocio, recreo y vacaciones;9;8;8;8;Centro de Turismo de la Plaza Mayor;Avión;10;9
2023;45182;Hombre;Estados Unidos;;En pareja;3 noches;;5;;8;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;5;8;8;9;8;Sí;NS/NC;NS/NC;NS/NC;;8;No ha buscado información;5;9;45-64;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;8;PIT del Aeropuerto T-2;Avión;10;7
2023;45182;Mujer;España;Santa Cruz de Tenerife;Sólo;De 4 a 7 noches;;5;;8;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;6;8;8;9;8;Sí;NS/NC;NS/NC;NS/NC;;NS/NC;No ha buscado información;5;NS/NC;25-44;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;9;PIT del Aeropuerto T-2;Avión;10;7
2023;45182;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Residente;10;10;10;10;PIT de CentroCentro;Residente;10;10
2023;45182;Mujer;Colombia;;En pareja;De 4 a 7 noches;;1;;10;NS/NC;Madrid en una palabra: sorprendente!;Los había visto anteriormente;;10;10;9;10;10;NS/NC;5;10;NS/NC;Sí;7;10;10;;10;No ha buscado información;NS/NC;NS/NC;45-64;;Ocio, recreo y vacaciones;10;NS/NC;6;NS/NC;PIT de Atocha;Avión;10;7
2023;45182;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;9;No ha buscado información;10;10;45-64;;Residente;10;10;10;10;PIT de CentroCentro;Residente;10;10
2023;45182;Mujer;México;;En familia;Residente;;1;Viviendo en la ciudad;10;NS/NC;Madrid es increíble y bella.;Los había visto anteriormente;;10;10;10;10;10;8;10;10;10;Sí;10;NS/NC;10;;10;Otros (Indicar);NS/NC;10;15-24;;Residente;9;10;NS/NC;10;PIT de Atocha;Avión;10;10
2023;45182;Hombre;España;Barcelona;En pareja;3 noches;;9;;9;9;;Los había visto anteriormente;;9;9;9;9;8;9;9;8;8;Sí;9;9;8;;9;Guías turísticas publicadas sobre la ciudad;7;8;25-44;;Ocio, recreo y vacaciones;9;8;9;9;Centro de Turismo de la Plaza Mayor;Tren;9;9
2023;45182;Mujer;España;Cáceres;Sólo;Excursionista;;6;;7;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;6;9;8;9;8;Sí;NS/NC;NS/NC;8;;8;No ha buscado información;6;10;25-44;;Tránsito;10;8;NS/NC;8;PIT del Aeropuerto T-2;Autobús;10;7
2023;45182;Mujer;Francia;;En pareja;De 4 a 7 noches;;2;Google;10;NS/NC;;Otros;;9;9;9;10;9;8;8;8;NS/NC;Sí;8;8;8;;8;Internet/web (Indicar páginas);8;7;45-64;Lo busqué por internet;Ocio, recreo y vacaciones;9;7;8;8;PIT de Callao;Avión;8;8
2023;45182;Mujer;España;Madrid;En pareja;Residente;;8;;9;9;;Los había visto anteriormente;;9;9;9;9;8;8;10;9;9;Sí;9;8;8;;9;Guías turísticas publicadas sobre la ciudad;6;8;+65;;Ocio, recreo y vacaciones;9;9;9;9;Centro de Turismo de la Plaza Mayor;Residente;10;8
2023;45182;Mujer;España;Málaga;Con amigos;De 3 meses a 1 año;;9;redessociales;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;10;9;9;Sí;NS/NC;NS/NC;NS/NC;;10;Otros (Indicar);8;NS/NC;25-44;;Estudios;10;10;NS/NC;10;PIT de Estadio Santiago Bernabéu;Tren;10;9
2023;45182;Mujer;España;Barcelona;Sólo;3 noches;;2;;NS/NC;NS/NC;;Los había visto anteriormente;;10;10;9;10;NS/NC;10;10;9;10;Sí;NS/NC;NS/NC;9;;10;No ha buscado información;5;10;+65;;Cultura;9;9;NS/NC;10;PIT de Callao;Tren;10;8
2023;45182;Hombre;Estados Unidos;;En familia;De 4 a 7 noches;;8;;9;9;;Los ha encontrado en su recorrido;;9;9;9;10;7;9;8;8;8;Sí;8;9;8;;8;Guías turísticas publicadas sobre la ciudad;5;8;25-44;;Ocio, recreo y vacaciones;9;8;8;8;;Avión;10;9
2023;45182;Mujer;España;Valencia;Con amigos;3 noches;;10;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;9;9;10;9;9;10;NS/NC;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;9;10;25-44;;Ocio, recreo y vacaciones;10;10;NS/NC;NS/NC;PIT de Estadio Santiago Bernabéu;Coche particular;10;9
2023;45182;Hombre;Argentina;;En pareja;De 4 a 7 noches;;2;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;NS/NC;8;10;9;10;Sí;NS/NC;NS/NC;9;;10;No ha buscado información;7;10;25-44;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT de Callao;Tren;10;10
2023;45182;Mujer;España;Valencia;En pareja;De 4 a 7 noches;;1;Google;10;10;;Otros;;10;10;10;10;10;10;9;10;10;Sí;9;10;10;;10;Internet/web (Indicar páginas);7;10;45-64;Me informaron sobre el punto de información en el de la CC. AA. de Madrid;Ocio, recreo y vacaciones;10;10;9;10;Centro de Turismo de la Plaza Mayor;Tren;10;9
2023;45182;Mujer;Argentina;;En pareja;De 4 a 7 noches;;10;;NS/NC;NS/NC;;Tenía información previa de su ubicación;;10;10;10;10;10;9;10;9;10;Sí;9;9;NS/NC;;7;Guías turísticas publicadas sobre la ciudad;9;10;+65;Búsqueda ex profeso;Ocio, recreo y vacaciones;10;10;9;9;PIT del Paseo del Prado;Avión;10;9
2023;45182;Hombre;España;Madrid;Residente;Residente;;10;;NS/NC;NS/NC;El usuario ha hecho referencia a lo problemático de no saber por qué en unos puntos tienen folletos que no tienen en otros y viceversa, además de los tiempos de llegada a los puntos, concretamente, de las publicaciones mensuales.;Los había visto anteriormente;;9;10;7;7;10;8;10;8;10;Sí;NS/NC;NS/NC;6;;5;No ha buscado información;NS/NC;NS/NC;45-64;;Residente;10;7;NS/NC;9;PIT Cuesta de Moyano;Residente;9;NS/NC
2023;45182;Mujer;España;Madrid;Sólo;Residente;;10;;NS/NC;10;;Los ha encontrado en su recorrido;residencia;10;10;9;10;9;10;9;9;9;Sí;10;10;10;;9;No ha buscado información;8;10;+65;;Otros (Indicar cuál);10;10;10;9;PIT Palacio Real;Residente;10;9
2023;45182;Mujer;Portugal;;En pareja;3 noches;;5;;6;10;;Los ha encontrado en su recorrido;;10;10;9;9;5;8;8;9;7;Sí;NS/NC;NS/NC;7;;7;No ha buscado información;5;4;25-44;;Ocio, recreo y vacaciones;10;7;NS/NC;7;PIT del Aeropuerto T-2;Avión;10;7
2023;45182;Hombre;Reino Unido;;En pareja;2 noches;;9;;8;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;8;8;9;8;9;Sí;9;9;8;;8;No ha buscado información;8;8;45-64;;Ocio, recreo y vacaciones;9;8;9;9;Centro de Turismo de la Plaza Mayor;Avión;9;9
2023;45182;Mujer;Alemania;;Con amigos;De 4 a 7 noches;;8;;9;9;;Los ha encontrado en su recorrido;;9;10;9;9;8;9;9;8;8;Sí;9;8;8;;8;Guías turísticas publicadas sobre la ciudad;5;9;25-44;;Ocio, recreo y vacaciones;10;8;8;9;Centro de Turismo de la Plaza Mayor;Avión;10;9
2023;45182;Mujer;Italia;;En pareja;3 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;8;10;8;10;10;Sí;NS/NC;9;10;;10;Teléfono;8;5;25-44;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT de Atocha;Avión;10;8
2023;45182;Mujer;Argentina;;En pareja;De 2 semanas a 1 mes;;10;webs y videos sobre turismo;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;10;+65;;Ocio, recreo y vacaciones;10;10;10;10;PIT Palacio Real;Avión;10;10
2023;45182;Hombre;Argentina;;En familia;3 noches;;9;google;9;8;;Los ha encontrado en su recorrido;;9;9;9;9;9;8;9;8;9;Sí;9;9;8;;9;Internet/web (Indicar páginas);8;8;45-64;;Ocio, recreo y vacaciones;8;8;9;8;Centro de Turismo de la Plaza Mayor;Avión;8;9
2023;45182;Mujer;España;Barcelona;Con amigos;3 noches;;NS/NC;Instagram;NS/NC;10;;Los ha encontrado en su recorrido;;10;10;10;10;NS/NC;10;10;9;10;Sí;NS/NC;NS/NC;10;;9;Internet/web (Indicar páginas);10;5;25-44;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT de Callao;Tren;10;10
2023;45182;Mujer;España;Madrid;Sólo;Residente;;9;;8;9;;Los había visto anteriormente;;9;9;9;9;8;9;9;8;9;Sí;9;9;9;;9;No ha buscado información;8;7;+65;;Residente;8;8;9;8;Centro de Turismo de la Plaza Mayor;Residente;9;9
2023;45182;Hombre;España;Madrid;Residente;Residente;;8;;8;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;8;8;8;9;9;9;Sí;9;8;NS/NC;;9;No ha buscado información;8;NS/NC;45-64;;Residente;8;NS/NC;9;8;Centro de Turismo de la Plaza Mayor;Residente;9;8
2023;45182;Mujer;España;Madrid;Residente;Residente;;10;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;9;9;Sí;9;NS/NC;9;;9;No ha buscado información;8;10;25-44;;Residente;10;10;NS/NC;9;PIT Palacio Real;Residente;10;10
2023;45182;Hombre;Argentina;Huelva;En pareja;3 noches;;10;Google;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;8;8;10;10;10;Sí;NS/NC;NS/NC;10;;10;Internet/web (Indicar páginas);9;10;+65;;Ocio, recreo y vacaciones;10;9;NS/NC;8;PIT Palacio Real;Avión;10;9
2023;45182;Mujer;España;Madrid;Residente;Residente;;5;;7;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;5;9;7;8;7;Sí;NS/NC;NS/NC;7;;7;No ha buscado información;5;10;25-44;;Residente;10;7;NS/NC;7;PIT del Aeropuerto T-2;Residente;10;7
2023;45182;Mujer;España;Almería;Con amigos;2 noches;;10;esmadrid.com;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;9;Guías turísticas publicadas sobre la ciudad;9;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Tren;10;9
2023;45182;Mujer;España;Valencia;En familia;2 noches;;9;Foros y redes sociales;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;8;9;Sí;9;9;9;;9;Guías turísticas publicadas sobre la ciudad;9;8;45-64;;Ocio, recreo y vacaciones;9;9;9;9;Centro de Turismo de la Plaza Mayor;Tren;9;9
2023;45182;Mujer;España;Madrid;Sólo;Residente;;9;esmadrid;10;8;;Los ha encontrado en su recorrido;;8;8;8;10;9;8;10;8;8;Sí;NS/NC;NS/NC;9;;NS/NC;No ha buscado información;8;10;45-64;;Cultura;9;9;NS/NC;8;PIT Palacio Real;Tren;10;NS/NC
2023;45182;Hombre;España;Las Palmas;En familia;3 noches;;9;;9;NS/NC;;Los ha encontrado en su recorrido;;9;9;9;9;8;9;9;9;9;Sí;9;9;9;;9;No ha buscado información;9;8;45-64;;Ocio, recreo y vacaciones;9;8;9;9;Centro de Turismo de la Plaza Mayor;Avión;9;9
2023;45182;Mujer;Argentina;;En pareja;De 4 a 7 noches;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;45-64;;Ocio, recreo y vacaciones;10;NS/NC;10;10;PIT de Atocha;Avión;10;10
2023;45182;Mujer;México;;En pareja;2 noches;;9;;9;9;;Los ha encontrado en su recorrido;;10;9;9;9;9;9;10;10;9;Sí;NS/NC;NS/NC;9;;10;No ha buscado información;9;9;25-44;;Ocio, recreo y vacaciones;9;9;NS/NC;9;PIT Palacio Real;Avión;9;9
2023;45182;Hombre;España;Valladolid;En pareja;De 4 a 7 noches;;7;redes sociales;10;10;;Los ha encontrado en su recorrido;;9;10;10;10;7;10;10;9;9;Sí;10;10;8;;10;Internet/web (Indicar páginas);9;10;25-44;;Negocios;10;10;10;8;PIT Palacio Real;Tren;10;8
2023;45182;Hombre;Grecia;;Sólo;2 noches;;2;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;1;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;9;10;45-64;;Cultura;10;10;NS/NC;10;PIT de Callao;Avión;10;10
2023;45182;Mujer;México;;En pareja;De 4 a 7 noches;;2;;10;10;;Los ha encontrado en su recorrido;;9;10;10;10;10;10;10;10;9;Sí;9;NS/NC;NS/NC;;9;No ha buscado información;4;NS/NC;+65;;Ocio, recreo y vacaciones;10;NS/NC;9;10;PIT del Paseo del Prado;Avión;10;7
2023;45182;Hombre;España;Madrid;En pareja;Residente;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;9;;10;No ha buscado información;9;10;45-64;;Ocio, recreo y vacaciones;10;9;10;10;PIT del Paseo del Prado;Residente;10;10
2023;45182;Mujer;España;Madrid;Residente;Residente;;9;;10;10;;Los había visto anteriormente;;10;10;10;10;9;10;10;10;9;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;9;10;45-64;;Residente;10;10;NS/NC;9;PIT Palacio Real;Residente;10;9
2023;45182;Hombre;España;Madrid;Con amigos;Residente;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;10;10;15-24;;Gastronomía;10;10;NS/NC;10;PIT del Paseo del Prado;Residente;10;10
2023;45182;Hombre;España;Segovia;En pareja;1 noche;;10;paginas web;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;10;10;10;10;Sí;9;10;9;;7;Internet/web (Indicar páginas);9;10;+65;;Cultura;10;9;6;10;PIT Palacio Real;Autobús;10;8
2023;45182;Mujer;Italia;;En familia;De 4 a 7 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;10;8;45-64;;Ocio, recreo y vacaciones;10;9;NS/NC;10;PIT del Paseo del Prado;Coche particular;10;10
2023;45182;Mujer;Argentina;;En pareja;3 noches;;4;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;7;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;5;10;25-44;;Cultura;10;10;10;10;Centro de Turismo de la Plaza Mayor;Autobús;10;10
2023;45182;Mujer;Bélgica;;Con amigos;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;Centro de Turismo de la Plaza Mayor;Avión;10;10
2023;45182;Hombre;India;;En pareja;2 noches;;9;;10;9;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;10;10;25-44;;Cultura;10;10;NS/NC;10;PIT del Paseo del Prado;Avión;10;10
2023;45182;Mujer;España;Cádiz;En pareja;2 noches;;9;;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;10;9;9;Sí;10;9;9;;9;Guías turísticas publicadas sobre la ciudad;9;9;15-24;;Ocio, recreo y vacaciones;9;9;9;9;Centro de Turismo de la Plaza Mayor;Tren;9;9
2023;45182;Hombre;España;Murcia;Con amigos;3 noches;;9;;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;No ha buscado información;9;9;25-44;;Ocio, recreo y vacaciones;9;9;9;9;Centro de Turismo de la Plaza Mayor;Tren;9;9
2023;45182;Mujer;España;Madrid;En pareja;Residente;;9;;9;9;;Los había visto anteriormente;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;No ha buscado información;9;9;25-44;;Residente;9;9;9;9;Centro de Turismo de la Plaza Mayor;Autobús;9;9
2023;45182;Mujer;Finlandia;;En pareja;3 noches;;2;google;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;9;NS/NC;10;Sí;9;9;NS/NC;;8;Internet/web (Indicar páginas);7;NS/NC;+65;;Ocio, recreo y vacaciones;10;NS/NC;9;10;PIT del Paseo del Prado;Avión;10;8
2023;45182;Hombre;Australia;;En pareja;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;9;10;10;10;10;Sí;10;NS/NC;9;;9;No ha buscado información;10;9;45-64;;Ocio, recreo y vacaciones;10;9;10;10;PIT Palacio Real;Avión;10;10
2023;45182;Hombre;España;Madrid;Sólo;Residente;;9;;9;9;;Los había visto anteriormente;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;No ha buscado información;9;9;45-64;;Residente;9;9;9;9;Centro de Turismo de la Plaza Mayor;Residente;9;9
2023;45182;Mujer;España;Guadalajara;Con amigos;1 noche;;10;;8;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;9;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;8;9;25-44;;Noche;9;10;NS/NC;10;PIT del Paseo del Prado;Tren;10;7
2023;45182;Hombre;España;Vizcaya;En pareja;3 noches;;10;Amigos;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Otros (Indicar);10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Atocha;Coche particular;10;10
2023;45182;Mujer;España;Barcelona;En pareja;2 noches;;10;madrid.es;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;9;;9;Internet/web (Indicar páginas);10;9;+65;;Ocio, recreo y vacaciones;10;9;NS/NC;10;PIT Palacio Real;Tren;10;9
2023;45182;Mujer;España;Toledo;Sólo;Excursionista;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Tránsito;10;10;10;10;PIT de Atocha;Tren;10;10
2023;45182;Hombre;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Residente;10;10;10;10;PIT de Atocha;Residente;10;10
2023;45182;Mujer;España;Islas Baleares;Sólo;De 4 a 7 noches;;2;amigos;NS/NC;10;;Los había visto anteriormente;;10;10;10;10;10;NS/NC;9;10;10;Sí;NS/NC;NS/NC;NS/NC;;9;Otros (Indicar);NS/NC;NS/NC;+65;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT del Paseo del Prado;Avión;10;NS/NC
2023;45182;Mujer;Bélgica;;Con amigos;De 4 a 7 noches;;10;paginas web;10;10;;Tenía información previa de su ubicación;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;+65;internet;Ocio, recreo y vacaciones;10;10;10;10;PIT Palacio Real;Avión;10;10
2023;45182;Mujer;España;Álava;Sólo;De 3 meses a 1 año;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;10;10;15-24;;Estudios;10;9;NS/NC;9;PIT del Paseo del Prado;Tren;10;10
2023;45182;Mujer;España;Madrid;Residente;Residente;;5;;8;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;5;8;8;9;8;Sí;NS/NC;NS/NC;NS/NC;;NS/NC;No ha buscado información;4;NS/NC;25-44;;Residente;10;NS/NC;NS/NC;8;PIT del Aeropuerto T-2;Residente;10;8
2023;45182;Hombre;España;Barcelona;En pareja;3 noches;;2;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;NS/NC;10;10;10;Sí;NS/NC;NS/NC;10;;8;No ha buscado información;NS/NC;NS/NC;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;NS/NC;PIT del Paseo del Prado;Coche particular;10;NS/NC
2023;45182;Hombre;España;Badajoz;En familia;3 noches;;2;;NS/NC;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;NS/NC;9;10;10;Sí;9;9;NS/NC;;10;Guías turísticas publicadas sobre la ciudad;5;NS/NC;45-64;;Familia;10;NS/NC;9;10;PIT del Paseo del Prado;Coche particular;10;9
2023;45182;Mujer;España;Valladolid;En pareja;2 noches;;10;esmadrid.com;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;9;Guías turísticas publicadas sobre la ciudad;10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Tren;10;9
